6,4,3,42
2,4,3,42
32,1,0,49
13,1,2,47
3,5,3,40
40,2,2,40
1,5,1,47
16,2,1,29
19,1,1,41
18,3,2,38
11,4,0,41
20,1,0,47
36,4,0,47
27,5,3,52
8,1,0,46
28,5,3,38
23,3,2,38
9,2,1,48
7,3,1,49
35,1,3,33
26,2,0,25
22,2,0,34
5,1,2,38
25,5,1,42
21,4,2,49
29,2,1,21
10,4,2,44
15,3,0,38
38,5,3,45
33,5,2,33
34,3,3,37
31,4,3,32
12,1,2,37
17,2,1,42
30,3,1,26
37,1,0,39
4,1,2,36
39,2,1,43
24,3,0,26
14,4,3,29
0,3,0,19
