26,1,0,42
25,4,2,38
19,3,3,41
15,1,1,43
10,4,2,49
40,3,1,30
36,3,0,45
22,4,3,39
11,2,2,46
23,3,3,40
29,1,2,49
33,5,3,45
1,5,2,30
7,1,1,39
8,5,1,45
27,5,1,42
18,3,0,34
12,4,3,41
17,2,1,48
20,1,0,40
24,3,1,49
37,1,0,45
32,3,3,48
35,1,2,35
39,2,0,44
28,5,3,46
38,5,1,46
2,4,1,43
4,5,2,38
16,2,2,44
31,4,3,40
5,5,0,41
30,3,2,53
9,1,3,45
21,5,0,45
6,3,0,29
3,4,3,56
14,5,1,58
13,3,0,58
34,1,2,43
0,3,0,56
