Id,x1,y1,x2,y2
951,65,451.3999938964844,93.91250038146973,473.79999351501465
952,65,577.4000244140625,152.8625030517578,599.8000240325928
1011,165.0500030517578,451.3999938964844,193.96250343322754,473.79999351501465
1012,65,592.4000244140625,152.8625030517578,614.8000240325928
1021,230.6750030517578,320.3999938964844,265.3625030517578,346.79999351501465
1022,645.3375244140625,451.3999938964844,674.2500247955322,473.79999351501465
1023,469.7124938964844,562.4000244140625,498.6249942779541,584.8000240325928
1024,65,640.4000244140625,152.8625030517578,662.8000240325928
1031,65,577.4000244140625,93.91250038146973,599.8000240325928
1032,65,655.4000244140625,152.8625030517578,677.8000240325928
1041,319.3125,294.8000183105469,348.2250003814697,317.20001792907715
1042,65,592.4000244140625,152.8625030517578,614.8000240325928
1051,65,529.4000244140625,93.91250038146973,551.8000240325928
1052,65,607.4000244140625,152.8625030517578,629.8000240325928
1111,65,490.3999938964844,93.91250038146973,512.7999935150146
1112,65,568.4000244140625,152.8625030517578,590.8000240325928
1121,165.03750610351562,451.3999938964844,193.95000648498535,473.79999351501465
1122,65,529.4000244140625,152.8625030517578,551.8000240325928
1131,65,529.4000244140625,152.8625030517578,551.8000240325928
1141,323.5500183105469,294.8000183105469,352.4625186920166,317.20001792907715
1142,65,553.4000244140625,152.8625030517578,575.8000240325928
1151,65,514.4000244140625,93.91250038146973,536.8000240325928
1152,65,592.4000244140625,152.8625030517578,614.8000240325928
1211,65,529.4000244140625,141.7375030517578,551.8000240325928
1221,65,529.4000244140625,152.8625030517578,551.8000240325928
1231,65,490.3999938964844,152.8625030517578,512.7999935150146
1241,65,529.4000244140625,141.7375030517578,551.8000240325928
1251,65,529.4000244140625,141.7375030517578,551.8000240325928
1311,615.2999877929688,451.3999938964844,644.2124881744385,473.79999351501465
1312,750.8875122070312,475.3999938964844,827.6375122070312,497.79999351501465
1313,65,577.4000244140625,152.8625030517578,599.8000240325928
1321,65,553.4000244140625,152.8625030517578,575.8000240325928
1322,65,592.4000244140625,121.73749923706055,614.8000240325928
1331,65,577.4000244140625,151.375,599.8000240325928
1332,65,616.4000244140625,121.73749923706055,638.8000240325928
1341,65,568.4000244140625,141.7375030517578,590.8000240325928
1351,65,625.4000244140625,152.8625030517578,647.8000240325928
1352,65,664.4000244140625,121.73749923706055,686.8000240325928
1411,465.2124938964844,499.3999938964844,519.7124938964844,521.7999935150146
1412,65,577.4000244140625,141.7375030517578,599.8000240325928
1421,65,553.4000244140625,141.7375030517578,575.8000240325928
1422,65,592.4000244140625,121.73749923706055,614.8000240325928
1431,65,577.4000244140625,141.7375030517578,599.8000240325928
1432,65,616.4000244140625,121.73749923706055,638.8000240325928
1441,65,577.4000244140625,141.7375030517578,599.8000240325928
1451,65,577.4000244140625,141.7375030517578,599.8000240325928
1452,65,616.4000244140625,121.73749923706055,638.8000240325928
1511,269.3000183105469,294.8000183105469,298.2125186920166,317.20001792907715
1512,166.125,451.3999938964844,195.03750038146973,473.79999351501465
1513,65,577.4000244140625,152.8625030517578,599.8000240325928
1521,223.25,294.8000183105469,252.16250038146973,317.20001792907715
1522,166.125,451.3999938964844,195.03750038146973,473.79999351501465
1523,65,601.4000244140625,152.8625030517578,623.8000240325928
1524,65,679.4000244140625,121.73749923706055,701.8000240325928
1531,288.625,294.8000183105469,317.5375003814697,317.20001792907715
1532,166.125,451.3999938964844,195.03750038146973,473.79999351501465
1533,65,601.4000244140625,152.8625030517578,623.8000240325928
1534,65,679.4000244140625,121.73749923706055,701.8000240325928
1541,258.6125183105469,294.8000183105469,364.8125228881836,317.20001792907715
1542,65,529.4000244140625,152.8625030517578,551.8000240325928
1551,245.2624969482422,294.8000183105469,351.4625015258789,317.20001792907715
1552,65,553.4000244140625,152.8625030517578,575.8000240325928
1611,240.41250610351562,294.8000183105469,297.1500053405762,317.20001792907715
1612,392.95001220703125,475.3999938964844,421.862512588501,497.79999351501465
1613,65,538.4000244140625,93.91250038146973,560.8000240325928
1614,65,616.4000244140625,121.73749923706055,638.8000240325928
1615,65,694.4000244140625,147.2874984741211,716.8000240325928
1621,306.6499938964844,294.8000183105469,335.5624942779541,317.20001792907715
1622,65,451.3999938964844,93.91250038146973,473.79999351501465
1623,65,529.4000244140625,121.73749923706055,551.8000240325928
1624,65,607.4000244140625,147.2874984741211,629.8000240325928
1631,65,625.4000244140625,147.2874984741211,647.8000240325928
1641,65,592.4000244140625,121.73749923706055,614.8000240325928
1642,65,709.4000244140625,158.4124984741211,731.8000240325928
1651,65,451.3999938964844,93.91250038146973,473.79999351501465
1652,65,568.4000244140625,147.2874984741211,590.8000240325928
1711,65,553.4000244140625,147.2874984741211,575.8000240325928
1721,65,529.4000244140625,147.2874984741211,551.8000240325928
1731,65,529.4000244140625,147.2874984741211,551.8000240325928
1741,65,529.4000244140625,147.2874984741211,551.8000240325928
1751,65,529.4000244140625,147.2874984741211,551.8000240325928
1811,65,553.4000244140625,147.2874984741211,575.8000240325928
1821,65,601.4000244140625,147.2874984741211,623.8000240325928
1831,336.9375,294.8000183105469,365.8500003814697,317.20001792907715
1832,282.88751220703125,451.3999938964844,311.800012588501,473.79999351501465
1833,65,577.4000244140625,147.2874984741211,599.8000240325928
1841,106.125,451.3999938964844,135.03750038146973,473.79999351501465
1842,65,601.4000244140625,147.2874984741211,623.8000240325928
1851,251.58750915527344,320.3999938964844,286.27500915527344,346.79999351501465
1852,347.4125061035156,451.3999938964844,376.32500648498535,473.79999351501465
1853,65,577.4000244140625,147.2874984741211,599.8000240325928
1911,319.32501220703125,294.8000183105469,348.237512588501,317.20001792907715
1912,65,451.3999938964844,93.91250038146973,473.79999351501465
1913,65,553.4000244140625,130.6125030517578,575.8000240325928
1921,199.35000610351562,320.3999938964844,234.03750610351562,346.79999351501465
1922,65,568.4000244140625,158.4124984741211,590.8000240325928
1931,267.9624938964844,294.8000183105469,296.8749942779541,317.20001792907715
1932,65,451.3999938964844,93.91250038146973,473.79999351501465
1933,65,553.4000244140625,140.25,575.8000240325928
1941,131.3125,320.3999938964844,166,346.79999351501465
1942,65,529.4000244140625,130.6125030517578,551.8000240325928
1951,65,529.4000244140625,130.6125030517578,551.8000240325928
2011,159.28750610351562,320.3999938964844,193.97500610351562,346.79999351501465
2012,65,577.4000244140625,130.6125030517578,599.8000240325928
2021,218.0124969482422,320.3999938964844,252.6999969482422,346.79999351501465
2022,65,553.4000244140625,130.6125030517578,575.8000240325928
2031,65,529.4000244140625,130.6125030517578,551.8000240325928
2041,137.25,451.3999938964844,166.16250038146973,473.79999351501465
2042,65,577.4000244140625,130.6125030517578,599.8000240325928
2051,221.75,451.3999938964844,250.66250038146973,473.79999351501465
2052,65,577.4000244140625,130.6125030517578,599.8000240325928
2111,65,625.4000244140625,200.6750030517578,647.8000240325928
2121,320.7124938964844,514.4000244140625,412.9749984741211,536.8000240325928
2122,786.5250244140625,514.4000244140625,883.2250289916992,536.8000240325928
2123,65,664.4000244140625,200.6750030517578,686.8000240325928
2131,65,592.4000244140625,200.6750030517578,614.8000240325928
2141,100.57500457763672,514.4000244140625,215.08750915527344,536.8000240325928
2142,65,538.4000244140625,229.5500030517578,560.8000240325928
2143,65,664.4000244140625,189.5625,686.8000240325928
2151,65,640.4000244140625,200.6750030517578,662.8000240325928
2211,65,616.4000244140625,189.5625,638.8000240325928
2221,121.7125015258789,586.4000244140625,213.97500610351562,608.8000240325928
2222,515.2999877929688,586.4000244140625,611.9999923706055,608.8000240325928
2223,65,664.4000244140625,189.5625,686.8000240325928
2231,475.1875,451.3999938964844,617.4750061035156,473.79999351501465
2232,65,679.4000244140625,186.2125015258789,701.8000240325928
2241,618.6500244140625,475.3999938964844,733.1625289916992,497.79999351501465
2242,65,664.4000244140625,189.5625,686.8000240325928
2251,65,616.4000244140625,189.5625,638.8000240325928
2311,404.13751220703125,538.4000244140625,546.4250183105469,560.8000240325928
2312,65,640.4000244140625,167.3125,662.8000240325928
2321,65,616.4000244140625,183.9875030517578,638.8000240325928
2331,210.21250915527344,320.3999938964844,314.26251220703125,346.79999351501465
2332,65,451.3999938964844,151.70000457763672,473.79999351501465
2333,65,616.4000244140625,183.9875030517578,638.8000240325928
2341,102.8125,538.4000244140625,217.32500457763672,560.8000240325928
2342,65,640.4000244140625,183.9875030517578,662.8000240325928
2351,65,601.4000244140625,183.9875030517578,623.8000240325928
2411,65,529.4000244140625,183.9875030517578,551.8000240325928
2421,65,577.4000244140625,183.9875030517578,599.8000240325928
2431,100.57500457763672,514.4000244140625,187.27500915527344,536.8000240325928
2432,639.7999877929688,514.4000244140625,782.0874938964844,536.8000240325928
2433,65,616.4000244140625,183.9875030517578,638.8000240325928
2441,65,553.4000244140625,183.9875030517578,575.8000240325928
2451,65,529.4000244140625,183.9875030517578,551.8000240325928
2511,317.38751220703125,562.4000244140625,374.1250114440918,584.8000240325928
2512,65,640.4000244140625,158.4124984741211,662.8000240325928
2521,65,694.4000244140625,147.2874984741211,716.8000240325928
2531,65,679.4000244140625,147.2874984741211,701.8000240325928
2541,65,625.4000244140625,121.73749923706055,647.8000240325928
2542,65,703.4000244140625,147.2874984741211,725.8000240325928
2551,65,601.4000244140625,121.73749923706055,623.8000240325928
2552,65,679.4000244140625,158.4124984741211,701.8000240325928
2611,321.7375183105469,529.4000244140625,376.2375183105469,551.8000240325928
2612,65,718.4000244140625,130.6125030517578,740.8000240325928
2621,537.1124877929688,634.4000244140625,593.8499870300293,656.8000240325928
2622,65,712.4000244140625,130.6125030517578,734.8000240325928
2631,65,718.4000244140625,140.25,740.8000240325928
2641,106.125,451.3999938964844,171.75,473.79999351501465
2642,65,712.4000244140625,130.6125030517578,734.8000240325928
2651,65,757.4000244140625,141.7375030517578,779.8000240325928
2711,65,694.4000244140625,130.6125030517578,716.8000240325928
2721,65,703.4000244140625,130.6125030517578,725.8000240325928
2731,65,640.4000244140625,121.73749923706055,662.8000240325928
2732,65,718.4000244140625,130.6125030517578,740.8000240325928
2741,65,670.4000244140625,121.73749923706055,692.8000240325928
2742,65,748.4000244140625,130.6125030517578,770.8000240325928
2751,413.5874938964844,610.4000244140625,468.0874938964844,632.8000240325928
2752,65,688.4000244140625,130.6125030517578,710.8000240325928
2811,65,625.4000244140625,141.7375030517578,647.8000240325928
2821,65,577.4000244140625,141.7375030517578,599.8000240325928
2831,65,577.4000244140625,141.7375030517578,599.8000240325928
2841,65,562.4000244140625,121.73749923706055,584.8000240325928
2842,65,640.4000244140625,130.6125030517578,662.8000240325928
2851,65,601.4000244140625,121.73749923706055,623.8000240325928
2852,65,679.4000244140625,141.7375030517578,701.8000240325928
2911,260.6750183105469,451.3999938964844,289.5875186920166,473.79999351501465
2912,65,553.4000244140625,147.2874984741211,575.8000240325928
2921,248.0124969482422,320.3999938964844,282.6999969482422,346.79999351501465
2922,65,553.4000244140625,147.2874984741211,575.8000240325928
2931,65,490.3999938964844,147.2874984741211,512.7999935150146
2941,65,577.4000244140625,147.2874984741211,599.8000240325928
2951,65,553.4000244140625,147.2874984741211,575.8000240325928
3011,65,529.4000244140625,147.2874984741211,551.8000240325928
3021,65,538.4000244140625,121.73749923706055,560.8000240325928
3022,65,616.4000244140625,147.2874984741211,638.8000240325928
3031,253.27500915527344,294.8000183105469,282.18750953674316,317.20001792907715
3032,65,490.3999938964844,121.73749923706055,512.7999935150146
3033,65,568.4000244140625,147.2874984741211,590.8000240325928
3041,121.70000457763672,451.3999938964844,150.61250495910645,473.79999351501465
3042,65,514.4000244140625,121.73749923706055,536.8000240325928
3043,65,592.4000244140625,147.2874984741211,614.8000240325928
3051,292.9125061035156,451.3999938964844,321.82500648498535,473.79999351501465
3052,65,514.4000244140625,127.28750228881836,536.8000240325928
3053,65,592.4000244140625,147.2874984741211,614.8000240325928
3111,65,538.4000244140625,121.73749923706055,560.8000240325928
3112,65,694.4000244140625,147.2874984741211,716.8000240325928
3121,65,607.4000244140625,147.2874984741211,629.8000240325928
3131,65,490.3999938964844,121.73749923706055,512.7999935150146
3132,65,646.4000244140625,147.2874984741211,668.8000240325928
3141,65,514.4000244140625,121.73749923706055,536.8000240325928
3142,65,670.4000244140625,147.2874984741211,692.8000240325928
3151,65,514.4000244140625,121.73749923706055,536.8000240325928
3152,65,670.4000244140625,147.2874984741211,692.8000240325928
3211,237.5625,320.3999938964844,272.25,346.79999351501465
3212,166.16250610351562,451.3999938964844,195.07500648498535,473.79999351501465
3213,65,538.4000244140625,121.73749923706055,560.8000240325928
3214,65,616.4000244140625,156.9250030517578,638.8000240325928
3221,65,490.3999938964844,121.73749923706055,512.7999935150146
3222,65,568.4000244140625,158.4124984741211,590.8000240325928
3231,65,490.3999938964844,121.73749923706055,512.7999935150146
3232,65,568.4000244140625,147.2874984741211,590.8000240325928
3241,65,490.3999938964844,121.73749923706055,512.7999935150146
3242,65,568.4000244140625,147.2874984741211,590.8000240325928
3251,65,592.4000244140625,147.2874984741211,614.8000240325928
3311,65,490.3999938964844,121.73749923706055,512.7999935150146
3312,65,568.4000244140625,147.2874984741211,590.8000240325928
3321,65,451.3999938964844,121.73749923706055,473.79999351501465
3322,65,529.4000244140625,147.2874984741211,551.8000240325928
3331,65,451.3999938964844,121.73749923706055,473.79999351501465
3332,65,529.4000244140625,147.2874984741211,551.8000240325928
3341,65,451.3999938964844,121.73749923706055,473.79999351501465
3342,65,529.4000244140625,147.2874984741211,551.8000240325928
3351,65,451.3999938964844,121.73749923706055,473.79999351501465
3352,65,529.4000244140625,147.2874984741211,551.8000240325928
3411,301.9750061035156,294.8000183105469,330.88750648498535,317.20001792907715
3412,65,451.3999938964844,121.73749923706055,473.79999351501465
3413,65,529.4000244140625,147.2874984741211,551.8000240325928
3421,65,451.3999938964844,121.73749923706055,473.79999351501465
3422,65,529.4000244140625,147.2874984741211,551.8000240325928
3431,110.61250305175781,320.3999938964844,145.3000030517578,346.79999351501465
3432,65,451.3999938964844,121.73749923706055,473.79999351501465
3433,65,529.4000244140625,147.2874984741211,551.8000240325928
3441,65,451.3999938964844,121.73749923706055,473.79999351501465
3442,65,529.4000244140625,147.2874984741211,551.8000240325928
3451,293.3374938964844,294.8000183105469,322.2499942779541,317.20001792907715
3452,65,646.4000244140625,147.2874984741211,668.8000240325928
3511,65,451.3999938964844,121.73749923706055,473.79999351501465
3512,65,529.4000244140625,147.2874984741211,551.8000240325928
3521,65,451.3999938964844,121.73749923706055,473.79999351501465
3522,65,529.4000244140625,147.2874984741211,551.8000240325928
3531,65,451.3999938964844,121.73749923706055,473.79999351501465
3532,65,529.4000244140625,145.8125,551.8000240325928
3541,65,451.3999938964844,121.73749923706055,473.79999351501465
3542,65,529.4000244140625,147.2874984741211,551.8000240325928
3551,65,451.3999938964844,121.73749923706055,473.79999351501465
3552,65,529.4000244140625,147.2874984741211,551.8000240325928
3611,65,562.4000244140625,121.73749923706055,584.8000240325928
3612,65,640.4000244140625,147.2874984741211,662.8000240325928
3621,65,538.4000244140625,121.73749923706055,560.8000240325928
3622,65,616.4000244140625,147.2874984741211,638.8000240325928
3631,65,490.3999938964844,121.73749923706055,512.7999935150146
3632,65,568.4000244140625,147.2874984741211,590.8000240325928
3641,65,514.4000244140625,121.73749923706055,536.8000240325928
3642,65,592.4000244140625,147.2874984741211,614.8000240325928
3651,65,490.3999938964844,121.73749923706055,512.7999935150146
3652,65,568.4000244140625,147.2874984741211,590.8000240325928
3711,352.9875183105469,294.8000183105469,381.9000186920166,317.20001792907715
3712,65,553.4000244140625,158.4124984741211,575.8000240325928
3721,65,553.4000244140625,158.4124984741211,575.8000240325928
3731,65,529.4000244140625,158.4124984741211,551.8000240325928
3741,65,577.4000244140625,158.4124984741211,599.8000240325928
3751,246.25,320.3999938964844,280.9375,346.79999351501465
3752,65,553.4000244140625,158.4124984741211,575.8000240325928
3811,65,553.4000244140625,158.4124984741211,575.8000240325928
3821,65,553.4000244140625,158.4124984741211,575.8000240325928
3831,65,529.4000244140625,158.4124984741211,551.8000240325928
3841,364.3000183105469,294.8000183105469,393.2125186920166,317.20001792907715
3842,65,553.4000244140625,158.4124984741211,575.8000240325928
3851,292.8500061035156,294.8000183105469,321.76250648498535,317.20001792907715
3852,453.0375061035156,451.3999938964844,481.95000648498535,473.79999351501465
3853,65,529.4000244140625,158.4124984741211,551.8000240325928
3911,65,451.3999938964844,121.73749923706055,473.79999351501465
3912,65,529.4000244140625,147.2874984741211,551.8000240325928
3921,342.45001220703125,294.8000183105469,371.362512588501,317.20001792907715
3922,130.5625,451.3999938964844,159.47500038146973,473.79999351501465
3923,65,514.4000244140625,121.73749923706055,536.8000240325928
3924,65,592.4000244140625,147.2874984741211,614.8000240325928
3931,65,538.4000244140625,121.73749923706055,560.8000240325928
3932,65,616.4000244140625,147.2874984741211,638.8000240325928
3941,65,451.3999938964844,121.73749923706055,473.79999351501465
3942,65,529.4000244140625,147.2874984741211,551.8000240325928
3951,99.4749984741211,451.3999938964844,128.38749885559082,473.79999351501465
3952,65,514.4000244140625,121.73749923706055,536.8000240325928
3953,65,592.4000244140625,147.2874984741211,614.8000240325928
4011,65,568.4000244140625,147.2874984741211,590.8000240325928
4021,65,529.4000244140625,158.4124984741211,551.8000240325928
4031,65,538.4000244140625,121.73749923706055,560.8000240325928
4032,65,616.4000244140625,158.4124984741211,638.8000240325928
4041,65,529.4000244140625,158.4124984741211,551.8000240325928
4051,65,490.3999938964844,121.73749923706055,512.7999935150146
4052,65,607.4000244140625,158.4124984741211,629.8000240325928
