3,2,0,15
8,3,1,18
9,5,1,13
19,1,2,18
16,2,3,33
36,4,0,25
35,2,2,41
15,2,2,28
21,4,1,31
25,5,0,19
34,1,0,26
13,1,3,34
31,4,1,34
6,5,3,33
22,2,2,7
27,5,3,17
23,3,1,37
28,4,0,26
5,4,3,22
24,3,2,45
1,4,2,26
33,5,1,18
2,4,0,22
29,1,2,34
40,5,2,44
20,5,0,21
32,4,2,30
39,1,3,18
7,4,3,19
26,2,0,26
12,5,3,25
11,2,1,29
37,1,0,39
4,4,1,28
17,2,3,33
18,5,3,15
38,5,1,36
30,4,0,30
14,1,1,20
10,1,2,0
0,4,0,4
