34,1,1,50
28,4,0,43
27,5,1,39
29,1,1,42
30,4,2,44
3,5,1,36
31,4,3,43
6,4,3,28
14,1,2,45
8,2,2,36
15,2,0,27
13,1,3,35
4,1,2,43
18,3,2,44
38,5,0,41
40,3,0,29
16,2,1,29
32,4,1,42
9,5,3,48
33,5,3,41
19,1,0,33
35,1,1,34
2,4,3,18
37,1,0,28
12,1,3,29
1,5,3,29
17,2,3,34
39,2,1,39
20,1,2,30
25,4,3,23
5,4,0,22
7,2,1,13
21,4,2,23
24,3,0,31
22,4,0,17
26,2,1,16
23,3,2,27
10,4,0,23
11,2,2,35
36,4,2,12
0,5,0,8
