503,2,100,208.33300000010058,1400.0340000004508,0,1,11,2275.0509999999776
503,2,111,0,0,0,0,0,0
503,2,121,0,0,0,0,0,0
503,2,122,0,0,0,0,0,0
503,2,123,0,0,0,0,0,0
503,2,131,0,0,0,0,0,0
503,2,132,0,0,0,0,0,0
503,2,133,0,0,0,0,0,0
503,2,141,0,0,0,0,0,0
503,2,151,0,0,0,0,0,0
503,2,152,0,0,0,0,0,0
503,2,153,0,0,0,0,0,0
503,0,200,8.33600000012666,1825.0200000004843,0,1,12,2500.0509999999776
503,0,211,0,0,0,0,0,0
503,0,221,0,0,0,0,0,0
503,0,222,0,0,0,0,0,0
503,0,223,0,0,0,0,0,0
503,0,231,0,0,0,0,0,0
503,0,232,0,0,0,1,1,208.33900000015274
503,0,233,0,0,0,0,0,0
503,0,241,0,0,0,0,0,0
503,0,242,0,0,0,1,1,100.00499999988824
503,0,251,0,0,0,0,0,0
503,1,300,91.66900000022724,1650.0349999996834,0,1,5,2366.714999999851
503,1,311,0,0,0,0,0,0
503,1,312,0,0,0,0,0,0
503,1,313,0,0,0,0,0,0
503,1,321,0,0,0,0,0,0
503,1,331,0,0,0,0,0,0
503,1,332,14025.293000000529,108.33600000012666,0,1,2,283.3380000004545
503,1,341,0,0,0,0,0,0
503,1,351,0,0,0,0,0,0
503,1,352,0,0,0,0,0,0
503,1,353,0,0,0,0,0,0
503,2,400,225.00900000007823,1491.7049999996088,0,1,10,2050.0430000000633
503,2,411,0,0,0,0,0,0
503,2,412,0,0,0,0,0,0
503,2,413,0,0,0,0,0,0
503,2,421,0,0,0,0,0,0
503,2,422,0,0,0,0,0,0
503,2,431,0,0,0,0,0,0
503,2,432,0,0,0,0,0,0
503,2,441,0,0,0,0,0,0
503,2,451,0,0,0,0,0,0
503,3,500,8.333000000100583,1683.3689999999478,0,1,10,2591.716000000015
503,3,511,0,0,0,0,0,0
503,3,521,0,0,0,0,0,0
503,3,531,0,0,0,0,0,0
503,3,541,0,0,0,0,0,0
503,3,551,0,0,0,0,0,0
503,1,600,8.333000000100583,1575.0359999998473,0,1,14,2483.3910000002943
503,1,611,0,0,0,0,0,0
503,1,621,0,0,0,0,0,0
503,1,631,0,0,0,0,0,0
503,1,641,0,0,0,0,0,0
503,1,651,3458.4050000002608,14041.961000000127,0,1,2,14108.628000000026
503,0,700,100.00199999986216,1600.029999999795,0,1,14,2258.381000000052
503,0,711,0,0,0,1,1,133.33799999998882
503,0,721,0,0,0,0,0,0
503,0,731,0,0,0,0,0,0
503,0,741,0,0,0,1,1,18717.058999999892
503,0,751,2016.7069999999367,13808.620000000112,0,1,2,13991.956999999937
503,3,800,8.336999999824911,1916.7019999995828,0,1,8,2525.0500000002794
503,3,811,0,0,0,0,0,0
503,3,821,0,0,0,0,0,0
503,3,831,0,0,0,0,0,0
503,3,841,0,0,0,0,0,0
503,3,851,0,0,0,0,0,0
503,3,900,16.666000000201166,1408.3660000003874,0,1,8,2208.3759999996983
503,3,911,0,0,0,1,1,10066.871000000276
503,3,912,0,0,0,0,0,0
503,3,921,0,0,0,0,0,0
503,3,922,0,0,0,0,0,0
503,3,931,0,0,0,0,0,0
503,3,932,0,0,0,0,0,0
503,3,941,0,0,0,0,0,0
503,3,942,0,0,0,0,0,0
503,3,943,8.333000000100583,34742.38800000027,0,1,2,34759.05700000003
503,3,951,0,0,0,0,0,0
503,3,952,116.6699999999255,525.0109999999404,0,1,3,26650.555999999866
503,1,1000,16.665000000037253,1925.046000000555,0,1,7,2141.7110000001267
503,1,1011,0,0,0,0,0,0
503,1,1012,0,0,0,0,0,0
503,1,1021,0,0,0,0,0,0
503,1,1022,0,0,0,0,0,0
503,1,1023,0,0,0,0,0,0
503,1,1024,0,0,0,0,0,0
503,1,1031,0,0,0,0,0,0
503,1,1032,0,0,0,0,0,0
503,1,1041,0,0,0,0,0,0
503,1,1042,0,0,0,0,0,0
503,1,1051,0,0,0,0,0,0
503,1,1052,0,0,0,0,0,0
503,0,1100,216.67199999978766,1408.3730000001378,0,1,15,2266.713999999687
503,0,1111,0,0,0,0,0,0
503,0,1112,0,0,0,0,0,0
503,0,1121,0,0,0,0,0,0
503,0,1122,0,0,0,0,0,0
503,0,1131,0,0,0,0,0,0
503,0,1141,0,0,0,0,0,0
503,0,1142,8691.849999999627,125.00300000002608,0,1,2,150.00300000002608
503,0,1151,0,0,0,0,0,0
503,0,1152,0,0,0,0,0,0
503,0,1200,91.6699999999255,1966.7110000005923,0,1,11,2408.3840000000782
503,0,1211,0,0,0,0,0,0
503,0,1221,0,0,0,0,0,0
503,0,1231,0,0,0,0,0,0
503,0,1241,0,0,0,0,0,0
503,0,1251,0,0,0,0,0,0
503,2,1300,16.666999999899417,1558.3680000007153,0,1,12,2416.719000000041
503,2,1311,0,0,0,0,0,0
503,2,1312,0,0,0,0,0,0
503,2,1313,0,0,0,0,0,0
503,2,1321,0,0,0,0,0,0
503,2,1322,0,0,0,0,0,0
503,2,1331,0,0,0,0,0,0
503,2,1332,0,0,0,0,0,0
503,2,1341,0,0,0,0,0,0
503,2,1351,0,0,0,0,0,0
503,2,1352,0,0,0,0,0,0
503,2,1400,133.33100000023842,2066.708999999799,0,1,8,2383.382000000216
503,2,1411,0,0,0,0,0,0
503,2,1412,0,0,0,0,0,0
503,2,1421,0,0,0,0,0,0
503,2,1422,0,0,0,0,0,0
503,2,1431,0,0,0,0,0,0
503,2,1432,0,0,0,0,0,0
503,2,1441,0,0,0,0,0,0
503,2,1451,0,0,0,0,0,0
503,2,1452,0,0,0,0,0,0
503,0,1500,8.333000000100583,1650.0419999994338,0,1,13,2150.0460000000894
503,0,1511,0,0,0,0,0,0
503,0,1512,0,0,0,0,0,0
503,0,1513,0,0,0,0,0,0
503,0,1521,0,0,0,0,0,0
503,0,1522,0,0,0,0,0,0
503,0,1523,0,0,0,0,0,0
503,0,1524,0,0,0,0,0,0
503,0,1531,0,0,0,0,0,0
503,0,1532,0,0,0,0,0,0
503,0,1533,0,0,0,0,0,0
503,0,1534,0,0,0,0,0,0
503,0,1541,0,0,0,0,0,0
503,0,1542,0,0,0,0,0,0
503,0,1551,0,0,0,0,0,0
503,0,1552,0,0,0,0,0,0
503,1,1600,8.333999999798834,1650.0339999995194,0,1,11,2483.385000000242
503,1,1611,0,0,0,0,0,0
503,1,1612,0,0,0,0,0,0
503,1,1613,0,0,0,0,0,0
503,1,1614,0,0,0,0,0,0
503,1,1615,0,0,0,0,0,0
503,1,1621,0,0,0,0,0,0
503,1,1622,0,0,0,0,0,0
503,1,1623,0,0,0,0,0,0
503,1,1624,0,0,0,1,1,366.6740000001155
503,1,1631,0,0,0,0,0,0
503,1,1641,41.66700000036508,91.66899999976158,0,1,1,91.66899999976158
503,1,1642,158.33600000012666,4700.100000000093,0,1,3,4808.433999999892
503,1,1651,0,0,0,0,0,0
503,1,1652,0,0,0,0,0,0
503,1,1700,141.66899999976158,758.347000000067,0,1,5,1983.373999999836
503,1,1711,0,0,0,0,0,0
503,1,1721,0,0,0,0,0,0
503,1,1731,0,0,0,0,0,0
503,1,1741,0,0,0,0,0,0
503,1,1751,0,0,0,0,0,0
503,1,1800,50.00499999988824,1908.3760000006296,0,1,10,2466.716000000015
503,1,1811,0,0,0,0,0,0
503,1,1821,0,0,0,0,0,0
503,1,1831,0,0,0,0,0,0
503,1,1832,0,0,0,0,0,0
503,1,1833,0,0,0,0,0,0
503,1,1841,0,0,0,0,0,0
503,1,1842,0,0,0,0,0,0
503,1,1851,0,0,0,0,0,0
503,1,1852,0,0,0,0,0,0
503,1,1853,0,0,0,0,0,0
503,2,1900,58.33900000015274,1541.7000000001863,0,1,8,2383.388000000268
503,2,1911,0,0,0,0,0,0
503,2,1912,0,0,0,0,0,0
503,2,1913,0,0,0,0,0,0
503,2,1921,0,0,0,0,0,0
503,2,1922,0,0,0,0,0,0
503,2,1931,0,0,0,0,0,0
503,2,1932,0,0,0,0,0,0
503,2,1933,0,0,0,0,0,0
503,2,1941,0,0,0,0,0,0
503,2,1942,0,0,0,0,0,0
503,2,1951,0,0,0,0,0,0
503,1,2000,8.333000000100583,1366.691999998875,0,1,9,2466.716999999713
503,1,2011,0,0,0,0,0,0
503,1,2012,0,0,0,0,0,0
503,1,2021,0,0,0,0,0,0
503,1,2022,0,0,0,0,0,0
503,1,2031,0,0,0,0,0,0
503,1,2041,0,0,0,0,0,0
503,1,2042,0,0,0,0,0,0
503,1,2051,0,0,0,0,0,0
503,1,2052,0,0,0,0,0,0
503,0,2100,8.333999999798834,2250.0490000001155,0,1,7,2616.723999999929
503,0,2111,0,0,0,0,0,0
503,0,2121,0,0,0,0,0,0
503,0,2122,0,0,0,0,0,0
503,0,2123,0,0,0,0,0,0
503,0,2131,0,0,0,0,0,0
503,0,2141,0,0,0,0,0,0
503,0,2142,0,0,0,0,0,0
503,0,2143,0,0,0,0,0,0
503,0,2151,0,0,0,1,1,125.00299999956042
503,1,2200,66.6699999999255,1633.36699999962,0,1,14,2283.38300000038
503,1,2211,0,0,0,0,0,0
503,1,2221,0,0,0,0,0,0
503,1,2222,0,0,0,0,0,0
503,1,2223,0,0,0,0,0,0
503,1,2231,0,0,0,0,0,0
503,1,2232,0,0,0,0,0,0
503,1,2241,0,0,0,0,0,0
503,1,2242,0,0,0,1,1,2525.0520000001416
503,1,2251,0,0,0,0,0,0
503,3,2300,25.0,1775.038999998942,0,1,14,2516.7189999995753
503,3,2311,0,0,0,0,0,0
503,3,2312,0,0,0,1,1,50.0
503,3,2321,0,0,0,0,0,0
503,3,2331,0,0,0,0,0,0
503,3,2332,0,0,0,0,0,0
503,3,2333,2133.378000000026,191.67299999995157,0,1,2,14525.30299999984
