40,3,0,34
17,2,3,44
1,5,0,21
13,1,3,31
23,3,3,38
20,1,0,43
8,1,1,35
6,4,3,22
30,3,0,46
31,4,1,40
2,4,3,34
9,5,1,35
7,4,3,14
33,5,3,21
28,4,1,30
11,2,0,27
24,3,3,25
37,1,2,44
4,1,2,29
22,2,0,42
14,1,0,9
35,1,1,23
25,1,1,20
12,1,2,22
5,4,0,28
16,2,1,42
15,5,1,17
26,1,2,26
39,2,2,32
36,1,3,18
34,1,1,37
32,1,3,15
19,4,1,40
10,3,0,41
27,3,2,24
29,2,2,30
3,3,2,21
21,2,2,15
38,5,0,37
18,3,2,17
0,5,0,36
