ProductId,Visited,RightPupilValidity,RightPupilDiameter,LeftPupilValidity,LeftPupilDiameter,RightGazePointValidity,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazePointInUserCoordinateSystemX,RightGazePointInUserCoordinateSystemY,RightGazePointInUserCoordinateSystemZ,LeftGazePointValidity,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazePointInUserCoordinateSystemX,LeftGazePointInUserCoordinateSystemY,LeftGazePointInUserCoordinateSystemZ,RightGazeOriginValidity,RightGazeOriginInUserCoordinateSystemX,RightGazeOriginInUserCoordinateSystemY,RightGazeOriginInUserCoordinateSystemZ,RightGazeOriginInTrackboxCoordinateSystemX,RightGazeOriginInTrackboxCoordinateSystemY,RightGazeOriginInTrackboxCoordinateSystemZ,LeftGazeOriginValidity,LeftGazeOriginInUserCoordinateSystemX,LeftGazeOriginInUserCoordinateSystemY,LeftGazeOriginInUserCoordinateSystemZ,LeftGazeOriginInTrackboxCoordinateSystemX,LeftGazeOriginInTrackboxCoordinateSystemY,LeftGazeOriginInTrackboxCoordinateSystemZ,SystemTimestamp,DeviceTimestamp
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926731783,2003017676
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926740105,2003026009
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926748428,2003034343
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926756749,2003042676
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926765081,2003051009
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926773414,2003059343
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926781745,2003067675
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926790078,2003076009
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926798411,2003084342
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926806813,2003092745
0,0,1,2.9878997802734375,1,2.93267822265625,1,0.5292619466781616,0.4731028079986572,11.213680267333984,104.16259765625,27.270339965820312,1,0.4836716949939728,0.48987334966659546,-4.508313179016113,101.10563659667969,26.157663345336914,1,33.352813720703125,-18.750778198242188,654.1986694335938,0.4328221380710602,0.5447064638137817,0.46037212014198303,1,-26.421056747436523,-19.046916961669922,656.7670288085938,0.555344820022583,0.5450941920280457,0.4652780294418335,690926815216,2003101149
0,0,1,3.00494384765625,1,2.9153289794921875,1,0.5314092040061951,0.48643413186073303,11.954168319702148,101.73255920410156,26.385814666748047,1,0.4725690186023712,0.48655185103416443,-8.337121963500977,101.71107482910156,26.378067016601562,1,33.3584098815918,-18.752124786376953,654.0916137695312,0.4327980577945709,0.5447120070457458,0.46014031767845154,1,-26.405147552490234,-19.043758392333984,656.804443359375,0.5553088188171387,0.5450868606567383,0.4653578996658325,690926823549,2003109483
0,0,1,2.988494873046875,1,2.9253692626953125,1,0.5398795008659363,0.4754900336265564,14.875192642211914,103.72746276855469,27.111913681030273,1,0.4746115803718567,0.4839343726634979,-7.632728099822998,102.18820190429688,26.551687240600586,1,33.36674118041992,-18.746902465820312,653.9130859375,0.43275997042655945,0.544705867767334,0.45975354313850403,1,-26.386032104492188,-19.02605438232422,656.8062133789062,0.5552695393562317,0.5450507998466492,0.46535950899124146,690926831882,2003117816
0,0,1,3.017608642578125,1,2.924224853515625,1,0.5390669107437134,0.4848496615886688,14.594965934753418,102.02136993408203,26.490947723388672,1,0.4716687798500061,0.47479376196861267,-8.64758014678955,103.8543701171875,27.158113479614258,1,33.384700775146484,-18.739360809326172,653.8638916015625,0.4327172636985779,0.5446916818618774,0.459648460149765,1,-26.367252349853516,-19.003780364990234,656.7970581054688,0.5552319288253784,0.545005738735199,0.46533748507499695,690926840216,2003126149
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926848550,2003134482
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926856884,2003142815
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926865218,2003151148
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,690926873552,2003159481
0,0,1,2.9798431396484375,1,2.9174346923828125,1,0.5249343514442444,0.467899352312088,9.721301078796387,105.11109161376953,27.615556716918945,1,0.47294101119041443,0.47990623116493225,-8.208836555480957,102.92244720458984,26.818952560424805,1,33.4921875,-18.722557067871094,653.66357421875,0.43247291445732117,0.5446627140045166,0.459225058555603,1,-26.27745819091797,-18.904630661010742,656.4456787109375,0.5550806522369385,0.5448130369186401,0.46456378698349,690926881885,2003167815
0,0,1,2.9998016357421875,1,2.9513092041015625,1,0.5274743437767029,0.4683079719543457,10.597224235534668,105.03662109375,27.588430404663086,1,0.4719260334968567,0.4772643446922302,-8.558862686157227,103.4040298461914,26.994213104248047,1,33.52310562133789,-18.730682373046875,653.8621826171875,0.4324328303337097,0.5446743369102478,0.4596598744392395,1,-26.262466430664062,-18.897350311279297,656.44677734375,0.5550498366355896,0.5447981953620911,0.464564710855484,690926890223,2003176153
