ProductId,Visited,LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
0,0,nan,nan,0,nan,nan,0,1851672852
0,0,nan,nan,0,nan,nan,0,1851681185
0,0,nan,nan,0,nan,nan,0,1851689518
0,0,nan,nan,0,nan,nan,0,1851697851
0,0,nan,nan,0,nan,nan,0,1851706184
0,0,nan,nan,0,nan,nan,0,1851714518
0,0,nan,nan,0,nan,nan,0,1851722851
0,0,nan,nan,0,nan,nan,0,1851731185
0,0,nan,nan,0,nan,nan,0,1851739518
0,0,nan,nan,0,nan,nan,0,1851747920
0,0,0.4673774242401123,0.5154231190681458,1,0.5317181944847107,0.5240447521209717,1,1851756322
0,0,0.46642038226127625,0.4948897659778595,1,0.5393980145454407,0.5263876914978027,1,1851764656
0,0,0.46839356422424316,0.4958163797855377,1,0.5413187742233276,0.4957786500453949,1,1851772989
0,0,0.47625935077667236,0.5140835642814636,1,0.544671356678009,0.5033671259880066,1,1851781322
0,0,nan,nan,0,nan,nan,0,1851789655
0,0,nan,nan,0,nan,nan,0,1851797988
0,0,nan,nan,0,nan,nan,0,1851806325
0,0,nan,nan,0,nan,nan,0,1851814658
0,0,0.46977758407592773,0.515070915222168,1,0.5446805953979492,0.49907055497169495,1,1851822991
0,0,0.4706667363643646,0.5049356818199158,1,0.5406476855278015,0.5214948058128357,1,1851831325
0,0,0.466382771730423,0.5162023901939392,1,0.5366846919059753,0.5136586427688599,1,1851839658
0,0,0.4714321494102478,0.5157919526100159,1,0.5398080945014954,0.5356578826904297,1,1851847991
0,0,0.4751209318637848,0.5173152685165405,1,0.5270097851753235,0.4796036183834076,1,1851856325
0,0,0.475120484828949,0.5214048027992249,1,0.5311964154243469,0.473977655172348,1,1851864658
0,0,0.47098508477211,0.5471519827842712,1,0.5292195081710815,0.5172069072723389,1,1851872991
0,0,0.4735513925552368,0.5263230800628662,1,0.536473274230957,0.5154589414596558,1,1851881325
0,0,0.4703323245048523,0.49009403586387634,1,0.5351139903068542,0.510638415813446,1,1851889658
0,0,0.4804907739162445,0.5237420201301575,1,0.5288503766059875,0.5037547945976257,1,1851897992
0,0,0.4600425064563751,0.4964422583580017,1,0.5347332954406738,0.5096468925476074,1,1851906325
