RightPupilValidity,RightPupilDiameter,LeftPupilValidity,LeftPupilDiameter,RightGazePointValidity,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazePointInUserCoordinateSystemX,RightGazePointInUserCoordinateSystemY,RightGazePointInUserCoordinateSystemZ,LeftGazePointValidity,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazePointInUserCoordinateSystemX,LeftGazePointInUserCoordinateSystemY,LeftGazePointInUserCoordinateSystemZ,RightGazeOriginValidity,RightGazeOriginInUserCoordinateSystemX,RightGazeOriginInUserCoordinateSystemY,RightGazeOriginInUserCoordinateSystemZ,RightGazeOriginInTrackboxCoordinateSystemX,RightGazeOriginInTrackboxCoordinateSystemY,RightGazeOriginInTrackboxCoordinateSystemZ,LeftGazeOriginValidity,LeftGazeOriginInUserCoordinateSystemX,LeftGazeOriginInUserCoordinateSystemY,LeftGazeOriginInUserCoordinateSystemZ,LeftGazeOriginInTrackboxCoordinateSystemX,LeftGazeOriginInTrackboxCoordinateSystemY,LeftGazeOriginInTrackboxCoordinateSystemZ,SystemTimestamp,DeviceTimestamp
1,3.2654266357421875,1,3.1347503662109375,1,0.06909587979316711,0.5911563038825989,-147.47659301757812,82.64358520507812,19.43798065185547,1,0.09135159850120544,0.5745985507965088,-139.80162048339844,85.6617431640625,20.536535263061523,1,-36.83464050292969,53.11037826538086,583.528076171875,0.5871893763542175,0.38220518827438354,0.31471240520477295,1,-101.32727813720703,52.62669372558594,579.9539794921875,0.7385503649711609,0.3821979761123657,0.323170006275177,533844886057,1936391582
1,3.2562255859375,1,3.13885498046875,1,0.06555285304784775,0.5956212282180786,-148.6984100341797,81.82966613769531,19.14179039001465,1,0.08791547268629074,0.5776547789573669,-140.98658752441406,85.1046371459961,20.333833694458008,1,-36.822330474853516,53.0954704284668,583.5956420898438,0.5871493220329285,0.3822559416294098,0.3148530423641205,1,-101.30404663085938,52.59709167480469,579.912841796875,0.7385157346725464,0.38225606083869934,0.3230670392513275,533844894389,1936399914
1,3.2562255859375,1,3.13885498046875,1,0.06555285304784775,0.5956212282180786,-148.6984100341797,81.82966613769531,19.14179039001465,1,0.08791547268629074,0.5776547789573669,-140.98658752441406,85.1046371459961,20.333833694458008,1,-36.822330474853516,53.0954704284668,583.5956420898438,0.5871493220329285,0.3822559416294098,0.3148530423641205,1,-101.30404663085938,52.59709167480469,579.912841796875,0.7385157346725464,0.38225606083869934,0.3230670392513275,533844894389,1936399914
1,3.249908447265625,1,3.1508026123046875,1,0.07149182260036469,0.5972946882247925,-146.6503448486328,81.5246353149414,19.03074836730957,1,0.08714717626571655,0.5736815929412842,-141.25152587890625,85.82889556884766,20.597383499145508,1,-36.81336975097656,53.10004806518555,583.625244140625,0.587123453617096,0.3822527825832367,0.314916729927063,1,-101.28771209716797,52.60626983642578,579.90673828125,0.7384805679321289,0.38223347067832947,0.32305005192756653,533844902723,1936408248
1,3.249908447265625,1,3.1508026123046875,1,0.07149182260036469,0.5972946882247925,-146.6503448486328,81.5246353149414,19.03074836730957,1,0.08714717626571655,0.5736815929412842,-141.25152587890625,85.82889556884766,20.597383499145508,1,-36.81336975097656,53.10004806518555,583.625244140625,0.587123453617096,0.3822527825832367,0.314916729927063,1,-101.28771209716797,52.60626983642578,579.90673828125,0.7384805679321289,0.38223347067832947,0.32305005192756653,533844902723,1936408248
1,3.263885498046875,1,3.1544952392578125,1,0.06968491524457932,0.5972039103507996,-147.27346801757812,81.54119110107422,19.036800384521484,1,0.0882403701543808,0.5786313414573669,-140.87452697753906,84.92665100097656,20.269020080566406,1,-36.8033447265625,53.08827209472656,583.6353759765625,0.5870984196662903,0.38228222727775574,0.31493449211120605,1,-101.27810668945312,52.60194396972656,579.939697265625,0.7384429574012756,0.38225167989730835,0.323115736246109,533844911056,1936416581
1,3.263885498046875,1,3.1544952392578125,1,0.06968491524457932,0.5972039103507996,-147.27346801757812,81.54119110107422,19.036800384521484,1,0.0882403701543808,0.5786313414573669,-140.87452697753906,84.92665100097656,20.269020080566406,1,-36.8033447265625,53.08827209472656,583.6353759765625,0.5870984196662903,0.38228222727775574,0.31493449211120605,1,-101.27810668945312,52.60194396972656,579.939697265625,0.7384429574012756,0.38225167989730835,0.323115736246109,533844911056,1936416581
1,3.2798309326171875,1,3.1578521728515625,1,0.07256317138671875,0.6021546125411987,-146.28089904785156,80.63876342773438,18.708356857299805,1,0.08787215501070023,0.5756809115409851,-141.0015106201172,85.46442413330078,20.46479606628418,1,-36.798057556152344,53.080467224121094,583.6744995117188,0.5870795249938965,0.3823096752166748,0.31501635909080505,1,-101.26544189453125,52.599639892578125,579.95361328125,0.7384071946144104,0.3822604715824127,0.32314029335975647,533844919390,1936424915
1,3.2798309326171875,1,3.1578521728515625,1,0.07256317138671875,0.6021546125411987,-146.28089904785156,80.63876342773438,18.708356857299805,1,0.08787215501070023,0.5756809115409851,-141.0015106201172,85.46442413330078,20.46479606628418,1,-36.798057556152344,53.080467224121094,583.6744995117188,0.5870795249938965,0.3823096752166748,0.31501635909080505,1,-101.26544189453125,52.599639892578125,579.95361328125,0.7384071946144104,0.3822604715824127,0.32314029335975647,533844919390,1936424915
1,3.2750091552734375,1,3.1464080810546875,1,0.06654228270053864,0.5903570652008057,-148.35720825195312,82.78926849365234,19.49103546142578,1,0.07589077949523926,0.5808559656143188,-145.1333465576172,84.5211181640625,20.12141227722168,1,-36.79368591308594,53.08774185180664,583.71337890625,0.5870627760887146,0.3823026716709137,0.31510141491889954,1,-101.26329803466797,52.613059997558594,580.01318359375,0.7383744716644287,0.3822443187236786,0.32326939702033997,533844927723,1936433248
