8,3,0,34
35,1,2,38
22,4,2,41
37,1,3,38
10,4,1,27
12,1,3,36
27,5,3,23
33,5,1,46
16,2,0,29
4,1,2,37
30,3,1,31
2,4,3,35
17,2,1,50
40,3,2,27
26,2,3,34
3,3,3,27
32,4,3,47
9,5,2,30
6,4,1,28
7,2,2,27
13,1,0,25
21,4,3,37
18,3,1,30
29,1,1,36
15,3,0,24
24,3,3,35
19,1,3,24
11,2,0,32
25,4,0,23
31,4,1,28
38,5,0,26
5,4,2,28
14,1,2,31
28,4,2,28
39,2,1,23
36,3,0,15
23,3,0,22
1,4,1,15
20,4,2,21
34,5,0,18
0,4,0,47
