LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
nan,nan,0,nan,nan,0,854301793
nan,nan,0,nan,nan,0,854301793
nan,nan,0,nan,nan,0,854301793
nan,nan,0,nan,nan,0,854301793
nan,nan,0,nan,nan,0,854301793
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854310124
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854318456
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854326789
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854335122
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854343455
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854351789
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854360122
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854368455
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854376788
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854385122
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854393455
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854401789
nan,nan,0,nan,nan,0,854410122
nan,nan,0,nan,nan,0,854410122
nan,nan,0,nan,nan,0,854410122
nan,nan,0,nan,nan,0,854410122
