LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
nan,nan,0,nan,nan,0,831092962
nan,nan,0,nan,nan,0,831101295
nan,nan,0,nan,nan,0,831101295
nan,nan,0,nan,nan,0,831101295
nan,nan,0,nan,nan,0,831109630
nan,nan,0,nan,nan,0,831109630
nan,nan,0,nan,nan,0,831109630
nan,nan,0,nan,nan,0,831117965
nan,nan,0,nan,nan,0,831117965
nan,nan,0,nan,nan,0,831117965
nan,nan,0,nan,nan,0,831126298
nan,nan,0,nan,nan,0,831126298
nan,nan,0,nan,nan,0,831126298
nan,nan,0,nan,nan,0,831134632
nan,nan,0,nan,nan,0,831134632
nan,nan,0,nan,nan,0,831134632
nan,nan,0,nan,nan,0,831142965
nan,nan,0,nan,nan,0,831142965
nan,nan,0,nan,nan,0,831142965
nan,nan,0,nan,nan,0,831151298
nan,nan,0,nan,nan,0,831151298
nan,nan,0,nan,nan,0,831151298
nan,nan,0,nan,nan,0,831159631
nan,nan,0,nan,nan,0,831159631
nan,nan,0,nan,nan,0,831159631
nan,nan,0,nan,nan,0,831167965
nan,nan,0,nan,nan,0,831167965
nan,nan,0,nan,nan,0,831167965
nan,nan,0,nan,nan,0,831176298
nan,nan,0,nan,nan,0,831176298
nan,nan,0,nan,nan,0,831176298
nan,nan,0,nan,nan,0,831184632
nan,nan,0,nan,nan,0,831184632
nan,nan,0,nan,nan,0,831184632
nan,nan,0,nan,nan,0,831192965
nan,nan,0,nan,nan,0,831192965
nan,nan,0,nan,nan,0,831192965
nan,nan,0,nan,nan,0,831201298
nan,nan,0,nan,nan,0,831201298
nan,nan,0,nan,nan,0,831201298
nan,nan,0,nan,nan,0,831209631
nan,nan,0,nan,nan,0,831209631
nan,nan,0,nan,nan,0,831209631
nan,nan,0,nan,nan,0,831217965
nan,nan,0,nan,nan,0,831217965
nan,nan,0,nan,nan,0,831217965
nan,nan,0,nan,nan,0,831226298
nan,nan,0,nan,nan,0,831226298
nan,nan,0,nan,nan,0,831226298
nan,nan,0,nan,nan,0,831234632
nan,nan,0,nan,nan,0,831234632
nan,nan,0,nan,nan,0,831234632
nan,nan,0,nan,nan,0,831242966
nan,nan,0,nan,nan,0,831242966
nan,nan,0,nan,nan,0,831242966
nan,nan,0,nan,nan,0,831251301
nan,nan,0,nan,nan,0,831251301
nan,nan,0,nan,nan,0,831251301
nan,nan,0,nan,nan,0,831259634
nan,nan,0,nan,nan,0,831259634
nan,nan,0,nan,nan,0,831259634
nan,nan,0,nan,nan,0,831267968
nan,nan,0,nan,nan,0,831267968
nan,nan,0,nan,nan,0,831267968
nan,nan,0,nan,nan,0,831276301
nan,nan,0,nan,nan,0,831276301
nan,nan,0,nan,nan,0,831276301
nan,nan,0,nan,nan,0,831284635
nan,nan,0,nan,nan,0,831284635
nan,nan,0,nan,nan,0,831284635
nan,nan,0,nan,nan,0,831292968
nan,nan,0,nan,nan,0,831292968
nan,nan,0,nan,nan,0,831292968
nan,nan,0,nan,nan,0,831301301
nan,nan,0,nan,nan,0,831301301
nan,nan,0,nan,nan,0,831301301
nan,nan,0,nan,nan,0,831309634
nan,nan,0,nan,nan,0,831309634
nan,nan,0,nan,nan,0,831309634
nan,nan,0,nan,nan,0,831317968
nan,nan,0,nan,nan,0,831317968
nan,nan,0,nan,nan,0,831317968
nan,nan,0,nan,nan,0,831326301
nan,nan,0,nan,nan,0,831326301
nan,nan,0,nan,nan,0,831326301
nan,nan,0,nan,nan,0,831334635
nan,nan,0,nan,nan,0,831334635
nan,nan,0,nan,nan,0,831334635
nan,nan,0,nan,nan,0,831342968
nan,nan,0,nan,nan,0,831342968
nan,nan,0,nan,nan,0,831342968
nan,nan,0,nan,nan,0,831351301
nan,nan,0,nan,nan,0,831351301
nan,nan,0,nan,nan,0,831351301
nan,nan,0,nan,nan,0,831359634
nan,nan,0,nan,nan,0,831359634
nan,nan,0,nan,nan,0,831359634
nan,nan,0,nan,nan,0,831367968
nan,nan,0,nan,nan,0,831367968
nan,nan,0,nan,nan,0,831367968
nan,nan,0,nan,nan,0,831376302
nan,nan,0,nan,nan,0,831376302
nan,nan,0,nan,nan,0,831376302
nan,nan,0,nan,nan,0,831384637
nan,nan,0,nan,nan,0,831384637
nan,nan,0,nan,nan,0,831384637
nan,nan,0,nan,nan,0,831392970
nan,nan,0,nan,nan,0,831392970
nan,nan,0,nan,nan,0,831392970
nan,nan,0,nan,nan,0,831401303
nan,nan,0,nan,nan,0,831401303
nan,nan,0,nan,nan,0,831401303
nan,nan,0,nan,nan,0,831409636
nan,nan,0,nan,nan,0,831409636
nan,nan,0,nan,nan,0,831409636
nan,nan,0,nan,nan,0,831417970
nan,nan,0,nan,nan,0,831417970
nan,nan,0,nan,nan,0,831417970
nan,nan,0,nan,nan,0,831426303
nan,nan,0,nan,nan,0,831426303
nan,nan,0,nan,nan,0,831426303
nan,nan,0,nan,nan,0,831434636
nan,nan,0,nan,nan,0,831434636
nan,nan,0,nan,nan,0,831434636
nan,nan,0,nan,nan,0,831442969
nan,nan,0,nan,nan,0,831442969
nan,nan,0,nan,nan,0,831442969
nan,nan,0,nan,nan,0,831451303
nan,nan,0,nan,nan,0,831451303
nan,nan,0,nan,nan,0,831451303
nan,nan,0,nan,nan,0,831459636
nan,nan,0,nan,nan,0,831459636
nan,nan,0,nan,nan,0,831459636
nan,nan,0,nan,nan,0,831467970
nan,nan,0,nan,nan,0,831467970
nan,nan,0,nan,nan,0,831467970
nan,nan,0,nan,nan,0,831476303
nan,nan,0,nan,nan,0,831476303
nan,nan,0,nan,nan,0,831476303
nan,nan,0,nan,nan,0,831484636
nan,nan,0,nan,nan,0,831484636
nan,nan,0,nan,nan,0,831484636
nan,nan,0,nan,nan,0,831492969
nan,nan,0,nan,nan,0,831492969
nan,nan,0,nan,nan,0,831492969
