LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
nan,nan,0,nan,nan,0,852610085
nan,nan,0,nan,nan,0,852610085
nan,nan,0,nan,nan,0,852610085
nan,nan,0,nan,nan,0,852610085
nan,nan,0,nan,nan,0,852610085
nan,nan,0,nan,nan,0,852618420
nan,nan,0,nan,nan,0,852618420
nan,nan,0,nan,nan,0,852618420
nan,nan,0,nan,nan,0,852618420
nan,nan,0,nan,nan,0,852618420
nan,nan,0,nan,nan,0,852626753
nan,nan,0,nan,nan,0,852626753
nan,nan,0,nan,nan,0,852626753
nan,nan,0,nan,nan,0,852626753
nan,nan,0,nan,nan,0,852626753
nan,nan,0,nan,nan,0,852635086
nan,nan,0,nan,nan,0,852635086
nan,nan,0,nan,nan,0,852635086
nan,nan,0,nan,nan,0,852635086
nan,nan,0,nan,nan,0,852635086
nan,nan,0,nan,nan,0,852643419
nan,nan,0,nan,nan,0,852643419
nan,nan,0,nan,nan,0,852643419
nan,nan,0,nan,nan,0,852643419
nan,nan,0,nan,nan,0,852643419
nan,nan,0,nan,nan,0,852651753
nan,nan,0,nan,nan,0,852651753
nan,nan,0,nan,nan,0,852651753
nan,nan,0,nan,nan,0,852651753
nan,nan,0,nan,nan,0,852651753
nan,nan,0,nan,nan,0,852660086
nan,nan,0,nan,nan,0,852660086
nan,nan,0,nan,nan,0,852660086
nan,nan,0,nan,nan,0,852660086
nan,nan,0,nan,nan,0,852660086
nan,nan,0,nan,nan,0,852668420
nan,nan,0,nan,nan,0,852668420
nan,nan,0,nan,nan,0,852668420
nan,nan,0,nan,nan,0,852668420
nan,nan,0,nan,nan,0,852668420
nan,nan,0,nan,nan,0,852676753
nan,nan,0,nan,nan,0,852676753
nan,nan,0,nan,nan,0,852676753
nan,nan,0,nan,nan,0,852676753
nan,nan,0,nan,nan,0,852676753
nan,nan,0,nan,nan,0,852685086
nan,nan,0,nan,nan,0,852685086
nan,nan,0,nan,nan,0,852685086
nan,nan,0,nan,nan,0,852685086
nan,nan,0,nan,nan,0,852685086
nan,nan,0,nan,nan,0,852693419
nan,nan,0,nan,nan,0,852693419
nan,nan,0,nan,nan,0,852693419
nan,nan,0,nan,nan,0,852693419
nan,nan,0,nan,nan,0,852693419
nan,nan,0,nan,nan,0,852701753
nan,nan,0,nan,nan,0,852701753
nan,nan,0,nan,nan,0,852701753
nan,nan,0,nan,nan,0,852701753
nan,nan,0,nan,nan,0,852701753
nan,nan,0,nan,nan,0,852710086
nan,nan,0,nan,nan,0,852710086
nan,nan,0,nan,nan,0,852710086
nan,nan,0,nan,nan,0,852710086
nan,nan,0,nan,nan,0,852710086
nan,nan,0,nan,nan,0,852718420
nan,nan,0,nan,nan,0,852718420
nan,nan,0,nan,nan,0,852718420
nan,nan,0,nan,nan,0,852718420
nan,nan,0,nan,nan,0,852718420
nan,nan,0,nan,nan,0,852726753
nan,nan,0,nan,nan,0,852726753
nan,nan,0,nan,nan,0,852726753
nan,nan,0,nan,nan,0,852726753
nan,nan,0,nan,nan,0,852726753
nan,nan,0,nan,nan,0,852735086
nan,nan,0,nan,nan,0,852735086
nan,nan,0,nan,nan,0,852735086
nan,nan,0,nan,nan,0,852735086
nan,nan,0,nan,nan,0,852735086
nan,nan,0,nan,nan,0,852743420
nan,nan,0,nan,nan,0,852743420
nan,nan,0,nan,nan,0,852743420
nan,nan,0,nan,nan,0,852743420
nan,nan,0,nan,nan,0,852743420
nan,nan,0,nan,nan,0,852751755
nan,nan,0,nan,nan,0,852751755
nan,nan,0,nan,nan,0,852751755
nan,nan,0,nan,nan,0,852751755
nan,nan,0,nan,nan,0,852751755
nan,nan,0,nan,nan,0,852760088
nan,nan,0,nan,nan,0,852760088
nan,nan,0,nan,nan,0,852760088
nan,nan,0,nan,nan,0,852760088
nan,nan,0,nan,nan,0,852760088
nan,nan,0,nan,nan,0,852768421
