ProductId,Visited,LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
0,0,nan,nan,0,nan,nan,0,1541391421
0,0,nan,nan,0,nan,nan,0,1541399756
0,0,nan,nan,0,nan,nan,0,1541408091
0,0,nan,nan,0,nan,nan,0,1541416424
0,0,nan,nan,0,nan,nan,0,1541424757
0,0,nan,nan,0,nan,nan,0,1541433091
0,0,nan,nan,0,nan,nan,0,1541441424
0,0,nan,nan,0,nan,nan,0,1541449758
0,0,nan,nan,0,nan,nan,0,1541458091
0,0,nan,nan,0,nan,nan,0,1541466496
0,0,0.5025883913040161,0.3938393294811249,1,0.51498943567276,0.4291137456893921,1,1541474902
0,0,0.4975613057613373,0.3922514319419861,1,0.5144239068031311,0.4325987994670868,1,1541483235
0,0,0.5066433548927307,0.3988802134990692,1,0.5162767171859741,0.43278589844703674,1,1541491569
0,0,0.5042086839675903,0.38524338603019714,1,0.5163931250572205,0.42607417702674866,1,1541499900
0,0,nan,nan,0,nan,nan,0,1541508233
0,0,nan,nan,0,nan,nan,0,1541516566
0,0,nan,nan,0,nan,nan,0,1541524900
0,0,nan,nan,0,nan,nan,0,1541533233
0,0,0.503807008266449,0.38340821862220764,1,0.5158171057701111,0.4404127597808838,1,1541541569
0,0,0.5007916688919067,0.3864820897579193,1,0.514288067817688,0.4350487291812897,1,1541549902
0,0,0.4957631826400757,0.39585933089256287,1,0.5106052160263062,0.4363381564617157,1,1541558235
0,0,0.48996853828430176,0.38398706912994385,1,0.5022006034851074,0.42808935046195984,1,1541566569
0,0,0.4986269176006317,0.3876344561576843,1,0.5094232559204102,0.4247259199619293,1,1541574902
0,0,0.49776116013526917,0.38576117157936096,1,0.5115661025047302,0.4286836087703705,1,1541583235
0,0,0.4982621967792511,0.3778100907802582,1,0.5112831592559814,0.4302205741405487,1,1541591569
0,0,0.4978659152984619,0.37675735354423523,1,0.5066884756088257,0.43259432911872864,1,1541599902
0,0,0.4965192675590515,0.38707005977630615,1,0.5090686678886414,0.4255721867084503,1,1541608235
0,0,0.4959830045700073,0.3877636790275574,1,0.5084856748580933,0.4141077399253845,1,1541616569
0,0,0.4884096682071686,0.3804817497730255,1,0.5108335614204407,0.42377686500549316,1,1541624902
0,0,0.49108776450157166,0.3702024817466736,1,0.5056793689727783,0.4196639955043793,1,1541633235
0,0,0.4893185496330261,0.3902827501296997,1,0.5104042291641235,0.4228922128677368,1,1541641569
0,0,0.4883778691291809,0.3864356279373169,1,0.5046614408493042,0.41613325476646423,1,1541649902
0,0,0.49118179082870483,0.3766603171825409,1,0.5084924697875977,0.4177141487598419,1,1541658235
0,0,0.4898742735385895,0.38378360867500305,1,0.5045768022537231,0.42007285356521606,1,1541666569
0,0,0.49147623777389526,0.3907467722892761,1,0.504800021648407,0.4202006459236145,1,1541674903
0,0,0.4923466742038727,0.3834645748138428,1,0.49837735295295715,0.41886600852012634,1,1541683240
0,0,0.4959148168563843,0.3865529000759125,1,0.5044621825218201,0.41765955090522766,1,1541691573
0,0,0.49137356877326965,0.3851582705974579,1,0.5034763813018799,0.4187345802783966,1,1541699906
0,0,0.49204301834106445,0.3874779939651489,1,0.5057811141014099,0.4141685664653778,1,1541708240
0,0,0.4988844394683838,0.3710189759731293,1,0.5098520517349243,0.4207545816898346,1,1541716573
0,0,0.49810725450515747,0.3817231059074402,1,0.5089215040206909,0.4305484890937805,1,1541724906
0,0,0.4929843842983246,0.38699471950531006,1,0.5077158808708191,0.4160473346710205,1,1541733239
0,0,0.49116620421409607,0.39393818378448486,1,0.5102598667144775,0.4188859462738037,1,1541741573
0,0,0.48919662833213806,0.3854469060897827,1,0.5042251944541931,0.4227389395236969,1,1541749906
0,0,0.49178561568260193,0.39153990149497986,1,0.5026047825813293,0.4209718704223633,1,1541758239
0,0,0.48875337839126587,0.3942795693874359,1,0.49857452511787415,0.4239279329776764,1,1541766573
