2,3,0,28
10,4,2,40
40,3,3,24
19,1,2,36
27,5,1,30
24,3,1,40
34,1,0,39
22,4,3,27
29,1,2,35
8,1,0,37
20,1,2,43
30,3,2,42
35,1,0,35
36,4,2,41
31,4,0,33
6,4,0,33
38,5,3,36
17,2,0,41
5,4,1,34
9,5,3,38
11,2,3,31
7,4,1,23
13,1,1,40
21,2,0,28
15,2,3,15
26,4,3,29
32,4,2,44
37,3,1,37
33,5,0,37
39,1,1,33
14,5,1,34
28,4,3,27
25,5,1,19
18,3,3,45
3,3,2,32
23,3,2,30
4,4,3,21
16,4,0,33
12,5,1,28
1,1,2,26
0,5,0,11
