LeftGazePointX,LeftGazePointY,LeftGazePointValidity,RightGazePointX,RightGazePointY,RightGazePointValidity,Timestamp
0.08548677712678909,0.7624285221099854,1,0.09286152571439743,0.7455028891563416,1,2456477587
0.08548677712678909,0.7624285221099854,1,0.09286152571439743,0.7455028891563416,1,2456477587
0.08548677712678909,0.7624285221099854,1,0.09286152571439743,0.7455028891563416,1,2456477587
0.08993612229824066,0.7843714356422424,1,0.08533857762813568,0.7591606974601746,1,2456485920
0.08993612229824066,0.7843714356422424,1,0.08533857762813568,0.7591606974601746,1,2456485920
0.08993612229824066,0.7843714356422424,1,0.08533857762813568,0.7591606974601746,1,2456485920
0.08993612229824066,0.7843714356422424,1,0.08533857762813568,0.7591606974601746,1,2456485920
0.08830265700817108,0.7530040144920349,1,0.09035535156726837,0.7471285462379456,1,2456494253
0.08830265700817108,0.7530040144920349,1,0.09035535156726837,0.7471285462379456,1,2456494253
0.08830265700817108,0.7530040144920349,1,0.09035535156726837,0.7471285462379456,1,2456494253
0.08830265700817108,0.7530040144920349,1,0.09035535156726837,0.7471285462379456,1,2456494253
0.08992573618888855,0.7655912637710571,1,0.08631351590156555,0.7332363128662109,1,2456502586
0.08992573618888855,0.7655912637710571,1,0.08631351590156555,0.7332363128662109,1,2456502586
0.08992573618888855,0.7655912637710571,1,0.08631351590156555,0.7332363128662109,1,2456502586
0.08992573618888855,0.7655912637710571,1,0.08631351590156555,0.7332363128662109,1,2456502586
0.08777666836977005,0.7718600630760193,1,nan,nan,0,2456510919
0.08777666836977005,0.7718600630760193,1,nan,nan,0,2456510919
0.08777666836977005,0.7718600630760193,1,nan,nan,0,2456510919
0.08777666836977005,0.7718600630760193,1,nan,nan,0,2456510919
0.09267309308052063,0.7763586044311523,1,0.09695068746805191,0.7938135266304016,1,2456519253
0.09267309308052063,0.7763586044311523,1,0.09695068746805191,0.7938135266304016,1,2456519253
0.09267309308052063,0.7763586044311523,1,0.09695068746805191,0.7938135266304016,1,2456519253
0.09267309308052063,0.7763586044311523,1,0.09695068746805191,0.7938135266304016,1,2456519253
0.09705743193626404,0.7860690951347351,1,0.09246570616960526,0.7405236959457397,1,2456527587
0.09705743193626404,0.7860690951347351,1,0.09246570616960526,0.7405236959457397,1,2456527587
0.09705743193626404,0.7860690951347351,1,0.09246570616960526,0.7405236959457397,1,2456527587
0.09705743193626404,0.7860690951347351,1,0.09246570616960526,0.7405236959457397,1,2456527587
0.08702623844146729,0.75376296043396,1,0.09377294778823853,0.7524351477622986,1,2456535920
0.08702623844146729,0.75376296043396,1,0.09377294778823853,0.7524351477622986,1,2456535920
0.08702623844146729,0.75376296043396,1,0.09377294778823853,0.7524351477622986,1,2456535920
0.08702623844146729,0.75376296043396,1,0.09377294778823853,0.7524351477622986,1,2456535920
0.08961678296327591,0.7600895762443542,1,nan,nan,0,2456544253
0.08961678296327591,0.7600895762443542,1,nan,nan,0,2456544253
0.08961678296327591,0.7600895762443542,1,nan,nan,0,2456544253
0.08961678296327591,0.7600895762443542,1,nan,nan,0,2456544253
0.08861453831195831,0.7676002383232117,1,0.08798473328351974,0.76796954870224,1,2456552585
0.08861453831195831,0.7676002383232117,1,0.08798473328351974,0.76796954870224,1,2456552585
0.08861453831195831,0.7676002383232117,1,0.08798473328351974,0.76796954870224,1,2456552585
0.08861453831195831,0.7676002383232117,1,0.08798473328351974,0.76796954870224,1,2456552585
0.07966425269842148,0.7642080783843994,1,0.0921160876750946,0.757598876953125,1,2456560920
0.07966425269842148,0.7642080783843994,1,0.0921160876750946,0.757598876953125,1,2456560920
0.07966425269842148,0.7642080783843994,1,0.0921160876750946,0.757598876953125,1,2456560920
0.07966425269842148,0.7642080783843994,1,0.0921160876750946,0.757598876953125,1,2456560920
0.09304138273000717,0.7730415463447571,1,0.08188765496015549,0.7598822712898254,1,2456569253
0.09304138273000717,0.7730415463447571,1,0.08188765496015549,0.7598822712898254,1,2456569253
0.09304138273000717,0.7730415463447571,1,0.08188765496015549,0.7598822712898254,1,2456569253
0.09304138273000717,0.7730415463447571,1,0.08188765496015549,0.7598822712898254,1,2456569253
0.09069215506315231,0.7755237817764282,1,0.09059284627437592,0.7575417757034302,1,2456577587
0.09069215506315231,0.7755237817764282,1,0.09059284627437592,0.7575417757034302,1,2456577587
0.09069215506315231,0.7755237817764282,1,0.09059284627437592,0.7575417757034302,1,2456577587
0.09069215506315231,0.7755237817764282,1,0.09059284627437592,0.7575417757034302,1,2456577587
0.08428694307804108,0.7484316825866699,1,0.08254298567771912,0.745971143245697,1,2456585921
0.08428694307804108,0.7484316825866699,1,0.08254298567771912,0.745971143245697,1,2456585921
0.08428694307804108,0.7484316825866699,1,0.08254298567771912,0.745971143245697,1,2456585921
0.08428694307804108,0.7484316825866699,1,0.08254298567771912,0.745971143245697,1,2456585921
0.09493357688188553,0.7807155251502991,1,nan,nan,0,2456594255
0.09493357688188553,0.7807155251502991,1,nan,nan,0,2456594255
0.09493357688188553,0.7807155251502991,1,nan,nan,0,2456594255
0.09493357688188553,0.7807155251502991,1,nan,nan,0,2456594255
0.08664894104003906,0.7667983174324036,1,0.0887254923582077,0.7700527906417847,1,2456602589
0.08664894104003906,0.7667983174324036,1,0.0887254923582077,0.7700527906417847,1,2456602589
0.08664894104003906,0.7667983174324036,1,0.0887254923582077,0.7700527906417847,1,2456602589
0.08664894104003906,0.7667983174324036,1,0.0887254923582077,0.7700527906417847,1,2456602589
0.09292473644018173,0.7700274586677551,1,0.08715493977069855,0.7390785217285156,1,2456610923
0.09292473644018173,0.7700274586677551,1,0.08715493977069855,0.7390785217285156,1,2456610923
0.09292473644018173,0.7700274586677551,1,0.08715493977069855,0.7390785217285156,1,2456610923
0.09292473644018173,0.7700274586677551,1,0.08715493977069855,0.7390785217285156,1,2456610923
nan,nan,0,nan,nan,0,2456619256
nan,nan,0,nan,nan,0,2456619256
nan,nan,0,nan,nan,0,2456619256
nan,nan,0,nan,nan,0,2456619256
0.09445714205503464,0.7742327451705933,1,0.08941658586263657,0.7466192245483398,1,2456627589
0.09445714205503464,0.7742327451705933,1,0.08941658586263657,0.7466192245483398,1,2456627589
0.09445714205503464,0.7742327451705933,1,0.08941658586263657,0.7466192245483398,1,2456627589
0.09445714205503464,0.7742327451705933,1,0.08941658586263657,0.7466192245483398,1,2456627589
0.08500117808580399,0.7634590864181519,1,0.08127609640359879,0.763754665851593,1,2456635922
0.08500117808580399,0.7634590864181519,1,0.08127609640359879,0.763754665851593,1,2456635922
0.08500117808580399,0.7634590864181519,1,0.08127609640359879,0.763754665851593,1,2456635922
0.08500117808580399,0.7634590864181519,1,0.08127609640359879,0.763754665851593,1,2456635922
0.0824924036860466,0.762837827205658,1,0.08577694743871689,0.7547138929367065,1,2456644256
0.0824924036860466,0.762837827205658,1,0.08577694743871689,0.7547138929367065,1,2456644256
0.0824924036860466,0.762837827205658,1,0.08577694743871689,0.7547138929367065,1,2456644256
0.0824924036860466,0.762837827205658,1,0.08577694743871689,0.7547138929367065,1,2456644256
0.09712288528680801,0.7880261540412903,1,0.09921317547559738,0.7786957621574402,1,2456652590
0.09712288528680801,0.7880261540412903,1,0.09921317547559738,0.7786957621574402,1,2456652590
0.09712288528680801,0.7880261540412903,1,0.09921317547559738,0.7786957621574402,1,2456652590
0.09712288528680801,0.7880261540412903,1,0.09921317547559738,0.7786957621574402,1,2456652590
0.08830811083316803,0.773123562335968,1,0.08096656203269958,0.753197968006134,1,2456660923
0.08830811083316803,0.773123562335968,1,0.08096656203269958,0.753197968006134,1,2456660923
0.08830811083316803,0.773123562335968,1,0.08096656203269958,0.753197968006134,1,2456660923
0.08830811083316803,0.773123562335968,1,0.08096656203269958,0.753197968006134,1,2456660923
0.09236306697130203,0.7836973667144775,1,0.08990932255983353,0.7749976515769958,1,2456669256
0.09236306697130203,0.7836973667144775,1,0.08990932255983353,0.7749976515769958,1,2456669256
0.09236306697130203,0.7836973667144775,1,0.08990932255983353,0.7749976515769958,1,2456669256
0.09236306697130203,0.7836973667144775,1,0.08990932255983353,0.7749976515769958,1,2456669256
0.09379647672176361,0.7832708358764648,1,0.09915226697921753,0.7716726660728455,1,2456677589
0.09379647672176361,0.7832708358764648,1,0.09915226697921753,0.7716726660728455,1,2456677589
0.09379647672176361,0.7832708358764648,1,0.09915226697921753,0.7716726660728455,1,2456677589
