RightPupilValidity,RightPupilDiameter,LeftPupilValidity,LeftPupilDiameter,RightGazePointValidity,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazePointInUserCoordinateSystemX,RightGazePointInUserCoordinateSystemY,RightGazePointInUserCoordinateSystemZ,LeftGazePointValidity,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazePointInUserCoordinateSystemX,LeftGazePointInUserCoordinateSystemY,LeftGazePointInUserCoordinateSystemZ,RightGazeOriginValidity,RightGazeOriginInUserCoordinateSystemX,RightGazeOriginInUserCoordinateSystemY,RightGazeOriginInUserCoordinateSystemZ,RightGazeOriginInTrackboxCoordinateSystemX,RightGazeOriginInTrackboxCoordinateSystemY,RightGazeOriginInTrackboxCoordinateSystemZ,LeftGazeOriginValidity,LeftGazeOriginInUserCoordinateSystemX,LeftGazeOriginInUserCoordinateSystemY,LeftGazeOriginInUserCoordinateSystemZ,LeftGazeOriginInTrackboxCoordinateSystemX,LeftGazeOriginInTrackboxCoordinateSystemY,LeftGazeOriginInTrackboxCoordinateSystemZ,SystemTimestamp,DeviceTimestamp
1,2.6123504638671875,1,2.9279937744140625,1,0.2864997684955597,0.2186163067817688,-72.50392150878906,150.55093383789062,44.15432357788086,1,0.311247855424881,0.22295615077018738,-63.96942901611328,149.75987243652344,43.8663444519043,1,-7.786473274230957,-28.095592498779297,562.7868041992188,0.5203779935836792,0.5694450736045837,0.26041683554649353,1,-66.95789337158203,-29.470731735229492,566.6511840820312,0.6630822420120239,0.5722330808639526,0.277259886264801,601565089159,2421568527
1,2.6123504638671875,1,2.9279937744140625,1,0.2864997684955597,0.2186163067817688,-72.50392150878906,150.55093383789062,44.15432357788086,1,0.311247855424881,0.22295615077018738,-63.96942901611328,149.75987243652344,43.8663444519043,1,-7.786473274230957,-28.095592498779297,562.7868041992188,0.5203779935836792,0.5694450736045837,0.26041683554649353,1,-66.95789337158203,-29.470731735229492,566.6511840820312,0.6630822420120239,0.5722330808639526,0.277259886264801,601565089159,2421568527
1,2.6123504638671875,1,2.9279937744140625,1,0.2864997684955597,0.2186163067817688,-72.50392150878906,150.55093383789062,44.15432357788086,1,0.311247855424881,0.22295615077018738,-63.96942901611328,149.75987243652344,43.8663444519043,1,-7.786473274230957,-28.095592498779297,562.7868041992188,0.5203779935836792,0.5694450736045837,0.26041683554649353,1,-66.95789337158203,-29.470731735229492,566.6511840820312,0.6630822420120239,0.5722330808639526,0.277259886264801,601565089159,2421568527
1,2.6123504638671875,1,2.9279937744140625,1,0.2864997684955597,0.2186163067817688,-72.50392150878906,150.55093383789062,44.15432357788086,1,0.311247855424881,0.22295615077018738,-63.96942901611328,149.75987243652344,43.8663444519043,1,-7.786473274230957,-28.095592498779297,562.7868041992188,0.5203779935836792,0.5694450736045837,0.26041683554649353,1,-66.95789337158203,-29.470731735229492,566.6511840820312,0.6630822420120239,0.5722330808639526,0.277259886264801,601565089159,2421568527
1,2.597076416015625,1,2.9339752197265625,1,0.279912531375885,0.22768345475196838,-74.77554321289062,148.89816284179688,43.552730560302734,1,0.3019185960292816,0.21970850229263306,-67.1866683959961,150.3518524169922,44.08182144165039,1,-7.788913726806641,-28.105226516723633,562.84814453125,0.520381510257721,0.5694634318351746,0.260550856590271,1,-66.95948791503906,-29.478240966796875,566.6422119140625,0.6630889773368835,0.5722514986991882,0.2772413194179535,601565097493,2421576861
1,2.597076416015625,1,2.9339752197265625,1,0.279912531375885,0.22768345475196838,-74.77554321289062,148.89816284179688,43.552730560302734,1,0.3019185960292816,0.21970850229263306,-67.1866683959961,150.3518524169922,44.08182144165039,1,-7.788913726806641,-28.105226516723633,562.84814453125,0.520381510257721,0.5694634318351746,0.260550856590271,1,-66.95948791503906,-29.478240966796875,566.6422119140625,0.6630889773368835,0.5722514986991882,0.2772413194179535,601565097493,2421576861
1,2.597076416015625,1,2.9339752197265625,1,0.279912531375885,0.22768345475196838,-74.77554321289062,148.89816284179688,43.552730560302734,1,0.3019185960292816,0.21970850229263306,-67.1866683959961,150.3518524169922,44.08182144165039,1,-7.788913726806641,-28.105226516723633,562.84814453125,0.520381510257721,0.5694634318351746,0.260550856590271,1,-66.95948791503906,-29.478240966796875,566.6422119140625,0.6630889773368835,0.5722514986991882,0.2772413194179535,601565097493,2421576861
1,2.597076416015625,1,2.9339752197265625,1,0.279912531375885,0.22768345475196838,-74.77554321289062,148.89816284179688,43.552730560302734,1,0.3019185960292816,0.21970850229263306,-67.1866683959961,150.3518524169922,44.08182144165039,1,-7.788913726806641,-28.105226516723633,562.84814453125,0.520381510257721,0.5694634318351746,0.260550856590271,1,-66.95948791503906,-29.478240966796875,566.6422119140625,0.6630889773368835,0.5722514986991882,0.2772413194179535,601565097493,2421576861
1,2.60894775390625,1,2.9129180908203125,1,0.2854987382888794,0.22151637077331543,-72.84912109375,150.02230834960938,43.9619255065918,1,0.3080449104309082,0.22673675417900085,-65.073974609375,149.0707244873047,43.61552047729492,1,-7.7938008308410645,-28.108783721923828,562.7691040039062,0.5203965902328491,0.5694776773452759,0.2603795528411865,1,-66.95684051513672,-29.46727752685547,566.6068725585938,0.663094162940979,0.5722284317016602,0.27716368436813354,601565105831,2421585199
1,2.60894775390625,1,2.9129180908203125,1,0.2854987382888794,0.22151637077331543,-72.84912109375,150.02230834960938,43.9619255065918,1,0.3080449104309082,0.22673675417900085,-65.073974609375,149.0707244873047,43.61552047729492,1,-7.7938008308410645,-28.108783721923828,562.7691040039062,0.5203965902328491,0.5694776773452759,0.2603795528411865,1,-66.95684051513672,-29.46727752685547,566.6068725585938,0.663094162940979,0.5722284317016602,0.27716368436813354,601565105831,2421585199
1,2.60894775390625,1,2.9129180908203125,1,0.2854987382888794,0.22151637077331543,-72.84912109375,150.02230834960938,43.9619255065918,1,0.3080449104309082,0.22673675417900085,-65.073974609375,149.0707244873047,43.61552047729492,1,-7.7938008308410645,-28.108783721923828,562.7691040039062,0.5203965902328491,0.5694776773452759,0.2603795528411865,1,-66.95684051513672,-29.46727752685547,566.6068725585938,0.663094162940979,0.5722284317016602,0.27716368436813354,601565105831,2421585199
1,2.60894775390625,1,2.9129180908203125,1,0.2854987382888794,0.22151637077331543,-72.84912109375,150.02230834960938,43.9619255065918,1,0.3080449104309082,0.22673675417900085,-65.073974609375,149.0707244873047,43.61552047729492,1,-7.7938008308410645,-28.108783721923828,562.7691040039062,0.5203965902328491,0.5694776773452759,0.2603795528411865,1,-66.95684051513672,-29.46727752685547,566.6068725585938,0.663094162940979,0.5722284317016602,0.27716368436813354,601565105831,2421585199
1,2.598236083984375,1,2.9384002685546875,1,0.28925788402557373,0.23229451477527618,-71.55277252197266,148.05764770507812,43.246803283691406,1,0.3070172369480133,0.23291140794754028,-65.4283676147461,147.94520568847656,43.205848693847656,1,-7.795446872711182,-28.113134384155273,562.77783203125,0.5204002857208252,0.5694873332977295,0.2603989243507385,1,-66.95684814453125,-29.471107482910156,566.6068115234375,0.663094162940979,0.5722374320030212,0.2771638333797455,601565114164,2421593532
1,2.598236083984375,1,2.9384002685546875,1,0.28925788402557373,0.23229451477527618,-71.55277252197266,148.05764770507812,43.246803283691406,1,0.3070172369480133,0.23291140794754028,-65.4283676147461,147.94520568847656,43.205848693847656,1,-7.795446872711182,-28.113134384155273,562.77783203125,0.5204002857208252,0.5694873332977295,0.2603989243507385,1,-66.95684814453125,-29.471107482910156,566.6068115234375,0.663094162940979,0.5722374320030212,0.2771638333797455,601565114164,2421593532
1,2.598236083984375,1,2.9384002685546875,1,0.28925788402557373,0.23229451477527618,-71.55277252197266,148.05764770507812,43.246803283691406,1,0.3070172369480133,0.23291140794754028,-65.4283676147461,147.94520568847656,43.205848693847656,1,-7.795446872711182,-28.113134384155273,562.77783203125,0.5204002857208252,0.5694873332977295,0.2603989243507385,1,-66.95684814453125,-29.471107482910156,566.6068115234375,0.663094162940979,0.5722374320030212,0.2771638333797455,601565114164,2421593532
