1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
RightPupilValidity,RightPupilDiameter,LeftPupilValidity,LeftPupilDiameter,RightGazePointValidity,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazePointInUserCoordinateSystemX,RightGazePointInUserCoordinateSystemY,RightGazePointInUserCoordinateSystemZ,LeftGazePointValidity,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazePointInUserCoordinateSystemX,LeftGazePointInUserCoordinateSystemY,LeftGazePointInUserCoordinateSystemZ,RightGazeOriginValidity,RightGazeOriginInUserCoordinateSystemX,RightGazeOriginInUserCoordinateSystemY,RightGazeOriginInUserCoordinateSystemZ,RightGazeOriginInTrackboxCoordinateSystemX,RightGazeOriginInTrackboxCoordinateSystemY,RightGazeOriginInTrackboxCoordinateSystemZ,LeftGazeOriginValidity,LeftGazeOriginInUserCoordinateSystemX,LeftGazeOriginInUserCoordinateSystemY,LeftGazeOriginInUserCoordinateSystemZ,LeftGazeOriginInTrackboxCoordinateSystemX,LeftGazeOriginInTrackboxCoordinateSystemY,LeftGazeOriginInTrackboxCoordinateSystemZ,SystemTimestamp,DeviceTimestamp
1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
1,2.5641632080078125,1,2.8348388671875,1,0.06858565658330917,0.63051837682724,-147.6525421142578,75.46855926513672,16.826539993286133,1,0.07190783321857452,0.6901302933692932,-146.5068817138672,64.60237884521484,12.871553421020508,1,7.092461109161377,-30.905662536621094,605.063232421875,0.4854479432106018,0.5728405117988586,0.35244473814964294,1,-52.582733154296875,-32.000335693359375,605.6363525390625,0.6191562414169312,0.5750094056129456,0.358578085899353,602455393683,3311870417
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
1,2.6027374267578125,1,2.858245849609375,1,0.07422339916229248,0.6553841233253479,-145.70835876464844,70.93596649169922,15.176850318908691,1,0.07096072286367416,0.697133481502533,-146.83349609375,63.32583236694336,12.4069242477417,1,7.089280128479004,-30.8995418548584,605.0325927734375,0.48545414209365845,0.5728291273117065,0.35237759351730347,1,-52.5847282409668,-31.991207122802734,605.6259155273438,0.6191630363464355,0.5749899744987488,0.35855525732040405,602455402016,3311878750
