ProductId,Visited,RightPupilValidity,RightPupilDiameter,LeftPupilValidity,LeftPupilDiameter,RightGazePointValidity,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazePointInUserCoordinateSystemX,RightGazePointInUserCoordinateSystemY,RightGazePointInUserCoordinateSystemZ,LeftGazePointValidity,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazePointInUserCoordinateSystemX,LeftGazePointInUserCoordinateSystemY,LeftGazePointInUserCoordinateSystemZ,RightGazeOriginValidity,RightGazeOriginInUserCoordinateSystemX,RightGazeOriginInUserCoordinateSystemY,RightGazeOriginInUserCoordinateSystemZ,RightGazeOriginInTrackboxCoordinateSystemX,RightGazeOriginInTrackboxCoordinateSystemY,RightGazeOriginInTrackboxCoordinateSystemZ,LeftGazeOriginValidity,LeftGazeOriginInUserCoordinateSystemX,LeftGazeOriginInUserCoordinateSystemY,LeftGazeOriginInUserCoordinateSystemZ,LeftGazeOriginInTrackboxCoordinateSystemX,LeftGazeOriginInTrackboxCoordinateSystemY,LeftGazeOriginInTrackboxCoordinateSystemZ,SystemTimestamp,DeviceTimestamp
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972610258,1946308391
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972618596,1946316724
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972626933,1946325058
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972635270,1946333391
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972643604,1946341724
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972651938,1946350057
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972660273,1946358390
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972668608,1946366724
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972676942,1946375057
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972685345,1946383459
0,0,1,2.55047607421875,1,2.6318511962890625,1,0.4975617229938507,0.44823896884918213,0.28172436356544495,108.69483184814453,28.91991424560547,1,0.5044057965278625,0.4519026577472687,2.6419379711151123,108.02700805664062,28.676841735839844,1,40.67539596557617,39.267112731933594,520.457275390625,0.39289557933807373,0.4004270136356354,0.17617692053318024,1,-28.61644172668457,40.50166320800781,526.9879760742188,0.5764032006263733,0.39872321486473083,0.18883202970027924,713972693748,1946391861
0,0,1,2.54461669921875,1,2.63958740234375,1,0.5017723441123962,0.4514237344264984,1.7337719202041626,108.11429595947266,28.708633422851562,1,0.5018743872642517,0.4564667344093323,1.768972396850586,107.19506072998047,28.374040603637695,1,40.69596481323242,39.27924346923828,520.4926147460938,0.3928494453430176,0.4004044532775879,0.17625905573368073,1,-28.594375610351562,40.52036666870117,527.0209350585938,0.5763397216796875,0.398684024810791,0.18890447914600372,713972702080,1946400195
0,0,1,2.5423431396484375,1,2.620361328125,1,0.5042182207107544,0.45228317379951477,2.577242374420166,107.95764923095703,28.651611328125,1,0.5007509589195251,0.44837725162506104,1.381561517715454,108.66962432861328,28.910749435424805,1,40.71973419189453,39.28262710571289,520.5501098632812,0.39280012249946594,0.40040966868400574,0.17638789117336273,1,-28.572509765625,40.52568054199219,527.0379638671875,0.5762795805931091,0.39867475628852844,0.1889398992061615,713972710411,1946408528
0,0,1,2.563629150390625,1,2.6469879150390625,1,0.49614018201828003,0.4534526467323303,-0.20851390063762665,107.7444839477539,28.574010848999023,1,0.500017523765564,0.4502730667591095,1.128613829612732,108.32405853271484,28.784961700439453,1,40.740535736083984,39.29410171508789,520.5406494140625,0.3927425146102905,0.40037801861763,0.17637315392494202,1,-28.5473575592041,40.5406379699707,527.0247192382812,0.5762156844139099,0.3986338675022125,0.18891137838363647,713972718741,1946416861
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972727072,1946425194
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972735402,1946433527
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972743737,1946441864
0,0,0,nan,0,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,713972752071,1946450197
0,0,1,2.54486083984375,1,2.618865966796875,1,0.4992154836654663,0.44801294803619385,0.8520258665084839,108.73603057861328,28.9349365234375,1,0.5014532804489136,0.4415767788887024,1.6237423419952393,109.90924072265625,29.361921310424805,1,40.8382568359375,39.350830078125,520.664306640625,0.39251264929771423,0.40026259422302246,0.17666785418987274,1,-28.458703994750977,40.62775421142578,527.18701171875,0.5759559273719788,0.3984532058238983,0.18927001953125,713972760405,1946458531
0,0,1,2.5651397705078125,1,2.63592529296875,1,0.49440518021583557,0.4499729573726654,-0.8068248629570007,108.37875366210938,28.80487823486328,1,0.5002574920654297,0.44750848412513733,1.2113691568374634,108.82798767089844,28.968385696411133,1,40.8494987487793,39.358062744140625,520.67822265625,0.3924861550331116,0.40024739503860474,0.17670129239559174,1,-28.441442489624023,40.64141845703125,527.1963500976562,0.5759091377258301,0.3984209895133972,0.18929098546504974,713972768739,1946466864
0,0,1,2.54010009765625,1,2.647735595703125,1,0.4993451237678528,0.44626548886299133,0.8967305421829224,109.0545654296875,29.050846099853516,1,0.5005590915679932,0.44957876205444336,1.3153645992279053,108.45062255859375,28.83101463317871,1,40.865020751953125,39.36259841918945,520.737060546875,0.39245912432670593,0.40024998784065247,0.17683172225952148,1,-28.42620849609375,40.64633560180664,527.189208984375,0.5758703351020813,0.3984069228172302,0.18927480280399323,713972777074,1946475198
