40,3,2,44
29,1,2,40
17,2,1,46
13,1,2,44
6,4,1,38
30,3,3,35
26,2,0,27
1,5,3,37
9,5,0,37
7,2,2,43
19,1,1,41
3,3,3,15
16,2,1,44
39,2,1,43
31,4,2,48
24,3,1,46
28,4,1,35
27,5,2,32
23,3,1,39
12,1,3,42
4,1,3,41
18,5,0,30
35,1,0,40
32,4,0,23
38,5,0,39
11,2,0,29
10,4,2,30
21,2,3,47
34,1,0,38
15,5,2,32
22,4,3,37
33,5,2,45
2,3,1,27
36,4,3,26
8,3,0,25
5,4,3,40
25,5,0,36
37,1,3,45
20,1,2,36
14,1,1,27
0,4,0,49
